Open,High,Low,Close,Adj Close,Volume,Index_Values,Date,ds,y
376.0,377.1600036621094,373.4800109863281,376.0400085449219,375.34588623046875,18723000,00,2023-12-29,2023-12-29,376.0400085449219
373.8599853515625,375.8999938964844,366.7699890136719,370.8699951171875,370.1854248046875,25258600,00,2024-01-02,2024-01-02,370.8699951171875
369.010009765625,373.260009765625,368.510009765625,370.6000061035156,369.9159240722656,23083500,00,2024-01-03,2024-01-03,370.6000061035156
370.6700134277344,373.1000061035156,367.1700134277344,367.94000244140625,367.2608337402344,20901500,00,2024-01-04,2024-01-04,367.94000244140625
368.9700012207031,372.05999755859375,366.5,367.75,367.0711975097656,20987000,00,2024-01-05,2024-01-05,367.75
369.29998779296875,375.20001220703125,369.010009765625,374.69000244140625,373.9983825683594,23134000,00,2024-01-08,2024-01-08,374.69000244140625
372.010009765625,375.989990234375,371.19000244140625,375.7900085449219,375.09637451171875,20830000,00,2024-01-09,2024-01-09,375.7900085449219
376.3699951171875,384.1700134277344,376.32000732421875,382.7699890136719,382.0634460449219,25514200,00,2024-01-10,2024-01-10,382.7699890136719
386.0,390.67999267578125,380.3800048828125,384.6300048828125,383.9200439453125,27850800,00,2024-01-11,2024-01-11,384.6300048828125
385.489990234375,388.67999267578125,384.6499938964844,388.4700012207031,387.7529602050781,21645700,00,2024-01-12,2024-01-12,388.4700012207031
393.6600036621094,394.0299987792969,387.6199951171875,390.2699890136719,389.54962158203125,27202300,00,2024-01-16,2024-01-16,390.2699890136719
387.9800109863281,390.1099853515625,384.80999755859375,389.4700012207031,388.7510986328125,22234100,00,2024-01-17,2024-01-17,389.4700012207031
391.7200012207031,393.989990234375,390.1199951171875,393.8699951171875,393.1429748535156,23392100,00,2024-01-18,2024-01-18,393.8699951171875
395.760009765625,398.6700134277344,393.5,398.6700134277344,397.93414306640625,29272000,00,2024-01-19,2024-01-19,398.6700134277344
400.0199890136719,400.6199951171875,393.5899963378906,396.510009765625,395.7781066894531,27016900,00,2024-01-22,2024-01-22,396.510009765625
395.75,399.3800048828125,393.92999267578125,398.8999938964844,398.1636962890625,20525900,00,2024-01-23,2024-01-23,398.8999938964844
401.5400085449219,405.6300048828125,400.45001220703125,402.55999755859375,401.8169250488281,24867000,00,2024-01-24,2024-01-24,402.55999755859375
404.32000732421875,407.010009765625,402.5299987792969,404.8699951171875,404.1226806640625,21021200,00,2024-01-25,2024-01-25,404.8699951171875
404.3699951171875,406.1700134277344,402.42999267578125,403.92999267578125,403.1844177246094,17803300,00,2024-01-26,2024-01-26,403.92999267578125
406.05999755859375,409.9800109863281,404.3299865722656,409.7200012207031,408.9637145996094,24510200,00,2024-01-29,2024-01-29,409.7200012207031
412.260009765625,413.04998779296875,406.45001220703125,408.5899963378906,407.8358154296875,33477600,00,2024-01-30,2024-01-30,408.5899963378906
406.9599914550781,415.32000732421875,397.2099914550781,397.5799865722656,396.84613037109375,47871100,00,2024-01-31,2024-01-31,397.5799865722656
401.8299865722656,408.0,401.79998779296875,403.7799987792969,403.0346984863281,30657700,00,2024-02-01,2024-02-01,403.7799987792969
403.80999755859375,412.6499938964844,403.55999755859375,411.2200012207031,410.4609680175781,28245000,00,2024-02-02,2024-02-02,411.2200012207031
409.8999938964844,411.1600036621094,403.989990234375,405.6499938964844,404.9012451171875,25352300,00,2024-02-05,2024-02-05,405.6499938964844
405.8800048828125,407.9700012207031,402.9100036621094,405.489990234375,404.74151611328125,18382600,00,2024-02-06,2024-02-06,405.489990234375
407.44000244140625,414.29998779296875,407.3999938964844,414.04998779296875,413.28570556640625,22340500,00,2024-02-07,2024-02-07,414.04998779296875
414.04998779296875,415.55999755859375,412.5299987792969,414.1099853515625,413.3456115722656,21225300,00,2024-02-08,2024-02-08,414.1099853515625
415.25,420.82000732421875,415.0899963378906,420.54998779296875,419.7737121582031,22032800,00,2024-02-09,2024-02-09,420.54998779296875
420.55999755859375,420.739990234375,414.75,415.260009765625,414.4934997558594,21202900,00,2024-02-12,2024-02-12,415.260009765625
404.94000244140625,410.07000732421875,403.3900146484375,406.32000732421875,405.57000732421875,27824900,00,2024-02-13,2024-02-13,406.32000732421875
408.07000732421875,409.8399963378906,404.57000732421875,409.489990234375,409.489990234375,20401200,00,2024-02-14,2024-02-14,409.489990234375
408.1400146484375,409.1300048828125,404.2900085449219,406.55999755859375,406.55999755859375,21825500,00,2024-02-15,2024-02-15,406.55999755859375
407.9599914550781,408.2900085449219,403.44000244140625,404.05999755859375,404.05999755859375,22281100,00,2024-02-16,2024-02-16,404.05999755859375
403.239990234375,404.489990234375,398.010009765625,402.7900085449219,402.7900085449219,24307900,00,2024-02-20,2024-02-20,402.7900085449219
400.1700134277344,402.2900085449219,397.2200012207031,402.17999267578125,402.17999267578125,18631100,00,2024-02-21,2024-02-21,402.17999267578125
410.19000244140625,412.8299865722656,408.57000732421875,411.6499938964844,411.6499938964844,27009900,00,2024-02-22,2024-02-22,411.6499938964844
415.6700134277344,415.8599853515625,408.9700012207031,410.3399963378906,410.3399963378906,16295900,00,2024-02-23,2024-02-23,410.3399963378906
411.4599914550781,412.1600036621094,407.3599853515625,407.5400085449219,407.5400085449219,16193500,00,2024-02-26,2024-02-26,407.5400085449219
407.989990234375,408.32000732421875,403.8500061035156,407.4800109863281,407.4800109863281,14835800,00,2024-02-27,2024-02-27,407.4800109863281
408.17999267578125,409.29998779296875,405.32000732421875,407.7200012207031,407.7200012207031,13183100,00,2024-02-28,2024-02-28,407.7200012207031
408.6400146484375,414.20001220703125,405.9200134277344,413.6400146484375,413.6400146484375,31947300,00,2024-02-29,2024-02-29,413.6400146484375
411.2699890136719,415.8699951171875,410.8800048828125,415.5,415.5,17800300,00,2024-03-01,2024-03-01,415.5
