ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-11-17,360.08248733917577,352.45475391196857,371.8314710308179,360.08248733917577,360.08248733917577,1.5372236751114046,1.5372236751114046,1.5372236751114046,1.5372236751114046,1.5372236751114046,1.5372236751114046,0.0,0.0,0.0,361.6197110142872
2023-11-20,362.6297428030051,353.96127681909513,373.01783173806007,362.6297428030051,362.6297428030051,0.8933480563046582,0.8933480563046582,0.8933480563046582,0.8933480563046582,0.8933480563046582,0.8933480563046582,0.0,0.0,0.0,363.5230908593098
2023-11-21,363.4788279576149,354.46629474124506,372.77099126394677,363.4788279576149,363.4788279576149,0.15355790985889897,0.15355790985889897,0.15355790985889897,0.15355790985889897,0.15355790985889897,0.15355790985889897,0.0,0.0,0.0,363.6323858674738
2023-11-22,364.3279131122247,355.2023533156035,374.4236197731533,364.3279131122247,364.3279131122247,0.18734497527284916,0.18734497527284916,0.18734497527284916,0.18734497527284916,0.18734497527284916,0.18734497527284916,0.0,0.0,0.0,364.5152580874975
2023-11-24,365.3132362136424,357.55544475498306,376.5187552010782,365.3132362136424,365.3132362136424,1.5372236751069521,1.5372236751069521,1.5372236751069521,1.5372236751069521,1.5372236751069521,1.5372236751069521,0.0,0.0,0.0,366.85045988874936
2023-11-27,366.79122086576905,358.5368753688492,377.6934015347521,366.79122086576905,366.79122086576905,0.8933480563065072,0.8933480563065072,0.8933480563065072,0.8933480563065072,0.8933480563065072,0.8933480563065072,0.0,0.0,0.0,367.6845689220755
2023-11-28,367.2838824164779,357.9622894034844,376.59899901904214,367.2838824164779,367.2838824164779,0.15355790985927092,0.15355790985927092,0.15355790985927092,0.15355790985927092,0.15355790985927092,0.15355790985927092,0.0,0.0,0.0,367.4374403263372
2023-11-29,367.7765439671868,358.2594018191021,377.64015419379376,367.7765439671868,367.7765439671868,0.1873449752733199,0.1873449752733199,0.1873449752733199,0.1873449752733199,0.1873449752733199,0.1873449752733199,0.0,0.0,0.0,367.96388894246013
2023-11-30,368.26920551789567,359.7563751993134,377.7085414370636,368.26920551789567,368.26920551789567,0.8609183937583931,0.8609183937583931,0.8609183937583931,0.8609183937583931,0.8609183937583931,0.8609183937583931,0.0,0.0,0.0,369.13012391165404
2023-12-01,368.76186706860454,360.2750039933817,379.9706817436361,368.76186706860454,368.76186706860454,1.537223675115875,1.537223675115875,1.537223675115875,1.537223675115875,1.537223675115875,1.537223675115875,0.0,0.0,0.0,370.2990907437204
2023-12-04,370.23985172073117,361.60085299825613,381.3136600892878,370.23985172073117,370.23985172073117,0.893348056305506,0.893348056305506,0.893348056305506,0.893348056305506,0.893348056305506,0.893348056305506,0.0,0.0,0.0,371.1331997770367
2023-12-05,370.73251327144004,360.8847265282099,380.7877338481628,370.73251327144004,370.73251327144004,0.15355790985602588,0.15355790985602588,0.15355790985602588,0.15355790985602588,0.15355790985602588,0.15355790985602588,0.0,0.0,0.0,370.8860711812961
2023-12-06,371.22517479189753,361.32133360488086,380.91593511213557,371.22517479189753,371.22517479189753,0.18734497527171048,0.18734497527171048,0.18734497527171048,0.18734497527171048,0.18734497527171048,0.18734497527171048,0.0,0.0,0.0,371.4125197671692
2023-12-07,371.717836312355,363.164538594029,382.38506315805574,371.717836312355,371.717836312355,0.8609183937609437,0.8609183937609437,0.8609183937609437,0.8609183937609437,0.8609183937609437,0.8609183937609437,0.0,0.0,0.0,372.57875470611594
2023-12-08,372.2104978328125,364.10053952336057,383.3182106565195,372.2104978328125,372.2104978328125,1.5372236751137636,1.5372236751137636,1.5372236751137636,1.5372236751137636,1.5372236751137636,1.5372236751137636,0.0,0.0,0.0,373.74772150792626
2023-12-11,373.6884823941851,364.5286688682867,384.18324220014983,373.6884823941851,373.6884823941851,0.8933480563045046,0.8933480563045046,0.8933480563045046,0.8933480563045046,0.8933480563045046,0.8933480563045046,0.0,0.0,0.0,374.5818304504896
2023-12-12,374.1811439146426,364.9894730825642,383.984781233531,374.1811439146426,374.1811439146426,0.15355790986204215,0.15355790986204215,0.15355790986204215,0.15355790986204215,0.15355790986204215,0.15355790986204215,0.0,0.0,0.0,374.33470182450463
2023-12-13,374.67380543510006,365.05632028520927,384.3170693633723,374.67380543510006,374.67380543510006,0.18734497527218094,0.18734497527218094,0.18734497527218094,0.18734497527218094,0.18734497527218094,0.18734497527218094,0.0,0.0,0.0,374.86115041037226
2023-12-14,375.16646695555755,366.5027335903032,385.373676832967,375.16646695555755,375.16646695555755,0.8609183937613496,0.8609183937613496,0.8609183937613496,0.8609183937613496,0.8609183937613496,0.8609183937613496,0.0,0.0,0.0,376.0273853493189
2023-12-15,375.65912847601516,367.59897519228423,386.39472259968363,375.65912847601516,375.65912847601516,1.5372236751139934,1.5372236751139934,1.5372236751139934,1.5372236751139934,1.5372236751139934,1.5372236751139934,0.0,0.0,0.0,377.19635215112913
2023-12-18,377.13778364755035,368.4371015818692,386.6244244311959,377.13778364755035,377.13778364755035,0.8933480563092043,0.8933480563092043,0.8933480563092043,0.8933480563092043,0.8933480563092043,0.8933480563092043,0.0,0.0,0.0,378.03113170385956
2023-12-19,377.6306687047288,368.3172777347959,387.2251811154835,377.6306687047288,377.6306687047288,0.15355790985879714,0.15355790985879714,0.15355790985879714,0.15355790985879714,0.15355790985879714,0.15355790985879714,0.0,0.0,0.0,377.7842266145876
2023-12-20,378.1235537619072,368.88480060965605,387.7556111070101,378.1235537619072,378.1235537619072,0.18734497527224322,0.18734497527224322,0.18734497527224322,0.18734497527224322,0.18734497527224322,0.18734497527224322,0.0,0.0,0.0,378.31089873717946
2023-12-21,378.6164388190856,369.8763395736029,388.76232742738614,378.6164388190856,378.6164388190856,0.8609183937628272,0.8609183937628272,0.8609183937628272,0.8609183937628272,0.8609183937628272,0.8609183937628272,0.0,0.0,0.0,379.4773572128484
2023-12-22,379.10932387626406,371.2218618701029,390.2394324827869,379.10932387626406,379.10932387626406,1.537223675114223,1.537223675114223,1.537223675114223,1.537223675114223,1.537223675114223,1.537223675114223,0.0,0.0,0.0,380.64654755137826
2023-12-26,381.08086410497765,371.38422126229784,391.48629156045047,381.08086410497765,381.08086410497765,0.15355790985916917,0.15355790985916917,0.15355790985916917,0.15355790985916917,0.15355790985916917,0.15355790985916917,0.0,0.0,0.0,381.2344220148368
2023-12-27,381.5737491621561,372.05128778217903,390.75162293807745,381.5737491621561,381.5737491621561,0.18734497527271388,0.18734497527271388,0.18734497527271388,0.18734497527271388,0.18734497527271388,0.18734497527271388,0.0,0.0,0.0,381.7610941374288
